latitude,longitude,elevation,time
-33.43695553019643,-70.64575701020658,571.5999755859375,2025-05-18 12:19:05+00:00
-33.436936335638165,-70.64575793221593,571.5999755859375,2025-05-18 12:19:06+00:00
-33.436916805803776,-70.64575550146401,571.5999755859375,2025-05-18 12:19:07+00:00
-33.436897275969386,-70.64575348980725,571.5999755859375,2025-05-18 12:19:08+00:00
-33.43687053769827,-70.64575399272144,571.5999755859375,2025-05-18 12:19:09+00:00
-33.43685218133032,-70.64575550146401,571.5999755859375,2025-05-18 12:19:10+00:00
-33.436829298734665,-70.64576178789139,571.5999755859375,2025-05-18 12:19:11+00:00
-33.436812702566385,-70.64576765522361,571.5999755859375,2025-05-18 12:19:12+00:00
-33.436797112226486,-70.64577729441226,571.5999755859375,2025-05-18 12:19:13+00:00
-33.43679627403617,-70.64579472877085,571.5999755859375,2025-05-18 12:19:14+00:00
-33.4367945138365,-70.64581358805299,571.4000244140625,2025-05-18 12:19:15+00:00
-33.436787892133,-70.64583596773446,571.4000244140625,2025-05-18 12:19:16+00:00
-33.43679208308458,-70.6458527315408,571.4000244140625,2025-05-18 12:19:17+00:00
-33.43679300509393,-70.64588634297252,571.4000244140625,2025-05-18 12:19:18+00:00
-33.436797028407454,-70.64591492526233,571.4000244140625,2025-05-18 12:19:19+00:00
-33.436799962073565,-70.64593722112477,571.4000244140625,2025-05-18 12:19:20+00:00
-33.43680524267256,-70.64596923999488,571.4000244140625,2025-05-18 12:19:21+00:00
-33.43680758960545,-70.6459962297231,571.4000244140625,2025-05-18 12:19:22+00:00
-33.43681060709059,-70.64602598547935,571.2000122070312,2025-05-18 12:19:23+00:00
-33.43681488186121,-70.64605699852109,571.2000122070312,2025-05-18 12:19:24+00:00
-33.43682108446956,-70.64608071930707,571.2000122070312,2025-05-18 12:19:25+00:00
-33.43682661652565,-70.64610192552209,571.2000122070312,2025-05-18 12:19:26+00:00
-33.43683105893433,-70.64612841233611,571.0,2025-05-18 12:19:27+00:00
-33.436835585162044,-70.64615749754012,571.0,2025-05-18 12:19:28+00:00
-33.43683214858174,-70.64617744646966,571.0,2025-05-18 12:19:29+00:00
-33.43683357350528,-70.64620519056916,571.0,2025-05-18 12:19:30+00:00
-33.436833741143346,-70.64622698351741,571.0,2025-05-18 12:19:31+00:00
-33.43683508224785,-70.64625925384462,571.0,2025-05-18 12:19:32+00:00
-33.43683583661914,-70.64628900960088,571.0,2025-05-18 12:19:33+00:00
-33.43683801591396,-70.64631423912942,571.0,2025-05-18 12:19:34+00:00
-33.436841536313295,-70.64634256996214,570.7999877929688,2025-05-18 12:19:35+00:00
-33.43683768063784,-70.64637023024261,570.7999877929688,2025-05-18 12:19:36+00:00
-33.43683877028525,-70.64639705233276,570.7999877929688,2025-05-18 12:19:37+00:00
-33.436839105561376,-70.646418845281,570.7999877929688,2025-05-18 12:19:38+00:00
-33.43684279359877,-70.64644365571439,570.7999877929688,2025-05-18 12:19:39+00:00
-33.43684773892164,-70.64646712504327,570.7999877929688,2025-05-18 12:19:40+00:00
-33.43685461208224,-70.64648640342057,570.7999877929688,2025-05-18 12:19:41+00:00
-33.43685938976705,-70.64651615917683,570.7999877929688,2025-05-18 12:19:42+00:00
-33.43686165288091,-70.64653786830604,570.5999755859375,2025-05-18 12:19:43+00:00
-33.436861485242844,-70.64656192436814,570.5999755859375,2025-05-18 12:19:44+00:00
-33.436860144138336,-70.64658095128834,570.5999755859375,2025-05-18 12:19:45+00:00
-33.43685997650027,-70.64660693518817,570.5999755859375,2025-05-18 12:19:46+00:00
-33.43686475418508,-70.64663618803024,570.5999755859375,2025-05-18 12:19:47+00:00
-33.436868358403444,-70.64665923826396,570.5999755859375,2025-05-18 12:19:48+00:00
-33.436873303726315,-70.64669502899051,570.5999755859375,2025-05-18 12:19:49+00:00
-33.436876237392426,-70.64672688022256,570.4000244140625,2025-05-18 12:19:50+00:00
-33.436886966228485,-70.64677306450903,570.4000244140625,2025-05-18 12:19:51+00:00
-33.43689098954201,-70.64679946750402,570.4000244140625,2025-05-18 12:19:52+00:00
-33.43689568340778,-70.64683366566896,570.4000244140625,2025-05-18 12:19:53+00:00
-33.436902053654194,-70.64686132594943,570.4000244140625,2025-05-18 12:19:54+00:00
-33.43690926209092,-70.64688538201153,570.4000244140625,2025-05-18 12:19:55+00:00
-33.436913788318634,-70.64691547304392,570.2000122070312,2025-05-18 12:19:56+00:00
-33.43692786991596,-70.64693693071604,570.2000122070312,2025-05-18 12:19:57+00:00
-33.43693943694234,-70.64696040004492,570.2000122070312,2025-05-18 12:19:58+00:00
-33.43694547191262,-70.64698009751737,570.2000122070312,2025-05-18 12:19:59+00:00
-33.436950417235494,-70.64700381830335,570.2000122070312,2025-05-18 12:20:00+00:00
-33.4369536023587,-70.64703491516411,570.0,2025-05-18 12:20:01+00:00
-33.43695988878608,-70.64705729484558,570.0,2025-05-18 12:20:02+00:00
-33.43695511110127,-70.64708780497313,570.0,2025-05-18 12:20:03+00:00
-33.436960307881236,-70.64711102284491,570.0,2025-05-18 12:20:04+00:00
-33.43696114607155,-70.64713994041085,570.0,2025-05-18 12:20:05+00:00
-33.43696625903249,-70.64717439003289,570.0,2025-05-18 12:20:06+00:00
-33.43696357682347,-70.64720246940851,569.7999877929688,2025-05-18 12:20:07+00:00
-33.43696190044284,-70.64722945913672,569.7999877929688,2025-05-18 12:20:08+00:00
-33.436966091394424,-70.64724504947662,569.7999877929688,2025-05-18 12:20:09+00:00
-33.43696651048958,-70.6472737994045,569.7999877929688,2025-05-18 12:20:10+00:00
-33.43696785159409,-70.64729232341051,569.7999877929688,2025-05-18 12:20:11+00:00
-33.43696793541312,-70.64732149243355,569.7999877929688,2025-05-18 12:20:12+00:00
-33.436968103051186,-70.64734320156276,569.7999877929688,2025-05-18 12:20:13+00:00
-33.436968019232154,-70.64736608415842,569.7999877929688,2025-05-18 12:20:14+00:00
-33.43696843832731,-70.64739449881017,569.5999755859375,2025-05-18 12:20:15+00:00
-33.436973467469215,-70.64741293899715,569.5999755859375,2025-05-18 12:20:16+00:00
-33.436972964555025,-70.64744219183922,569.5999755859375,2025-05-18 12:20:17+00:00
-33.43697430565953,-70.647465409711,569.5999755859375,2025-05-18 12:20:18+00:00
-33.43697891570628,-70.64748711884022,569.4000244140625,2025-05-18 12:20:19+00:00
-33.43698117882013,-70.64751846715808,569.4000244140625,2025-05-18 12:20:20+00:00
-33.43698830343783,-70.64754210412502,569.4000244140625,2025-05-18 12:20:21+00:00
-33.43699375167489,-70.64757814630866,569.4000244140625,2025-05-18 12:20:22+00:00
-33.436997942626476,-70.6476057227701,569.4000244140625,2025-05-18 12:20:23+00:00
-33.436998864635825,-70.64763271249831,569.4000244140625,2025-05-18 12:20:24+00:00
-33.437001798301935,-70.64766028895974,569.4000244140625,2025-05-18 12:20:25+00:00
-33.43700531870127,-70.64768359065056,569.2000122070312,2025-05-18 12:20:26+00:00
-33.43700925819576,-70.64771586097777,569.2000122070312,2025-05-18 12:20:27+00:00
-33.43701831065118,-70.64773907884955,569.2000122070312,2025-05-18 12:20:28+00:00
-33.43702434562147,-70.64776338636875,569.2000122070312,2025-05-18 12:20:29+00:00
-33.43703138642013,-70.64779423177242,569.2000122070312,2025-05-18 12:20:30+00:00
-33.43703180551529,-70.64782197587192,569.2000122070312,2025-05-18 12:20:31+00:00
-33.43703733757138,-70.64785340800881,569.0,2025-05-18 12:20:32+00:00
-33.437044294551015,-70.64787872135639,569.0,2025-05-18 12:20:33+00:00
-33.43704840168357,-70.64789825119078,569.0,2025-05-18 12:20:34+00:00
-33.437049658969045,-70.64792926423252,569.0,2025-05-18 12:20:35+00:00
-33.43704898841679,-70.64795491285622,569.0,2025-05-18 12:20:36+00:00
-33.43704747967422,-70.64798508770764,568.7999877929688,2025-05-18 12:20:37+00:00
-33.437049239873886,-70.64801249653101,568.7999877929688,2025-05-18 12:20:38+00:00
-33.437048736959696,-70.64802775159478,568.7999877929688,2025-05-18 12:20:39+00:00
-33.43705100007355,-70.64805708825588,568.7999877929688,2025-05-18 12:20:40+00:00
-33.43704798258841,-70.64807938411832,568.7999877929688,2025-05-18 12:20:41+00:00
-33.437049742788076,-70.64810545183718,568.7999877929688,2025-05-18 12:20:42+00:00
-33.43705292791128,-70.64812833443284,568.7999877929688,2025-05-18 12:20:43+00:00
-33.43705636449158,-70.64815054647624,568.7999877929688,2025-05-18 12:20:44+00:00
-33.437058040872216,-70.64818155951798,568.7999877929688,2025-05-18 12:20:45+00:00
-33.437056951224804,-70.64820377156138,568.5999755859375,2025-05-18 12:20:46+00:00
-33.437054604291916,-70.6482270732522,568.5999755859375,2025-05-18 12:20:47+00:00
-33.43705569393933,-70.64824861474335,568.5999755859375,2025-05-18 12:20:48+00:00
-33.437059968709946,-70.64827233552933,568.5999755859375,2025-05-18 12:20:49+00:00
-33.43706114217639,-70.64830016344786,568.5999755859375,2025-05-18 12:20:50+00:00
-33.4370622318238,-70.64831642434001,568.5999755859375,2025-05-18 12:20:51+00:00
-33.43706449493766,-70.64834341406822,568.5999755859375,2025-05-18 12:20:52+00:00
-33.43706659041345,-70.64837601967156,568.5999755859375,2025-05-18 12:20:53+00:00
-33.437069775536656,-70.64840200357139,568.4000244140625,2025-05-18 12:20:54+00:00
-33.43707296065986,-70.64843301661313,568.4000244140625,2025-05-18 12:20:55+00:00
-33.437074050307274,-70.64845254644752,568.4000244140625,2025-05-18 12:20:56+00:00
-33.437077486887574,-70.64848565496504,568.4000244140625,2025-05-18 12:20:57+00:00
-33.437078073620796,-70.64851281233132,568.4000244140625,2025-05-18 12:20:58+00:00
-33.437085784971714,-70.64853452146053,568.4000244140625,2025-05-18 12:20:59+00:00
-33.437095172703266,-70.64855975098908,568.4000244140625,2025-05-18 12:21:00+00:00
-33.437104895710945,-70.64857877790928,568.4000244140625,2025-05-18 12:21:01+00:00
-33.43711336143315,-70.64859076403081,568.4000244140625,2025-05-18 12:21:02+00:00
-33.437119061127305,-70.64860777929425,568.4000244140625,2025-05-18 12:21:03+00:00
-33.437120988965034,-70.64862412400544,568.4000244140625,2025-05-18 12:21:04+00:00
-33.43712375499308,-70.64865429885685,568.4000244140625,2025-05-18 12:21:05+00:00
-33.437126185745,-70.64867760054767,568.4000244140625,2025-05-18 12:21:06+00:00
-33.437130292877555,-70.64870165660977,568.2000122070312,2025-05-18 12:21:07+00:00
-33.43713339418173,-70.64873308874667,568.2000122070312,2025-05-18 12:21:08+00:00
-33.437138674780726,-70.64875178039074,568.2000122070312,2025-05-18 12:21:09+00:00
-33.43714278191328,-70.64878220669925,568.0,2025-05-18 12:21:10+00:00
-33.43714563176036,-70.64881171099842,568.0,2025-05-18 12:21:11+00:00
-33.43714747577906,-70.6488399580121,568.0,2025-05-18 12:21:12+00:00
-33.437150325626135,-70.64886962994933,568.0,2025-05-18 12:21:13+00:00
-33.43715351074934,-70.64889150671661,568.0,2025-05-18 12:21:14+00:00
-33.43715837225318,-70.64892210066319,568.0,2025-05-18 12:21:15+00:00
-33.43716046772897,-70.64894665963948,568.0,2025-05-18 12:21:16+00:00
-33.43716633506119,-70.64897926524282,568.0,2025-05-18 12:21:17+00:00
-33.43717312440276,-70.64900600351393,567.7999877929688,2025-05-18 12:21:18+00:00
-33.437178740277886,-70.64903081394732,567.7999877929688,2025-05-18 12:21:19+00:00
-33.437180584296584,-70.64906375482678,567.7999877929688,2025-05-18 12:21:20+00:00
-33.43718217685819,-70.64908822998405,567.7999877929688,2025-05-18 12:21:21+00:00
-33.43718234449625,-70.64911731518805,567.7999877929688,2025-05-18 12:21:22+00:00
-33.437180081382394,-70.64914740622044,567.7999877929688,2025-05-18 12:21:23+00:00
-33.43718033283949,-70.64916693605483,567.7999877929688,2025-05-18 12:21:24+00:00
-33.437179662287235,-70.64918956719339,567.7999877929688,2025-05-18 12:21:25+00:00
-33.437181590124965,-70.64920892938972,567.7999877929688,2025-05-18 12:21:26+00:00
-33.43718443997204,-70.64923013560474,567.7999877929688,2025-05-18 12:21:27+00:00
-33.4371795784682,-70.64925226382911,567.7999877929688,2025-05-18 12:21:28+00:00
-33.437175806611776,-70.64927103929222,567.7999877929688,2025-05-18 12:21:29+00:00
-33.437165915966034,-70.64929517917335,567.7999877929688,2025-05-18 12:21:30+00:00
-33.43715460039675,-70.64930926077068,567.5999755859375,2025-05-18 12:21:31+00:00
-33.43714999035001,-70.64933474175632,567.5999755859375,2025-05-18 12:21:32+00:00
-33.43714328482747,-70.64935670234263,567.5999755859375,2025-05-18 12:21:33+00:00
-33.4371417760849,-70.64938637427986,567.5999755859375,2025-05-18 12:21:34+00:00
-33.43714630231261,-70.64940623939037,567.5999755859375,2025-05-18 12:21:35+00:00
-33.43714856542647,-70.64942937344313,567.5999755859375,2025-05-18 12:21:36+00:00
-33.43714672140777,-70.64946055412292,567.5999755859375,2025-05-18 12:21:37+00:00
-33.437143536284566,-70.64948284998536,567.5999755859375,2025-05-18 12:21:38+00:00
-33.437141105532646,-70.64951897598803,567.4000244140625,2025-05-18 12:21:39+00:00
-33.437135154381394,-70.64955116249621,567.4000244140625,2025-05-18 12:21:40+00:00
-33.43713540583849,-70.64958251081407,567.4000244140625,2025-05-18 12:21:41+00:00
-33.437138171866536,-70.64961318857968,567.4000244140625,2025-05-18 12:21:42+00:00
-33.43713942915201,-70.64963355660439,567.4000244140625,2025-05-18 12:21:43+00:00
-33.437145883217454,-70.64966842532158,567.4000244140625,2025-05-18 12:21:44+00:00
-33.437147391960025,-70.64969390630722,567.4000244140625,2025-05-18 12:21:45+00:00
-33.43715594150126,-70.64972458407283,567.4000244140625,2025-05-18 12:21:46+00:00
-33.43716323375702,-70.64975375309587,567.2000122070312,2025-05-18 12:21:47+00:00
-33.43716960400343,-70.64977906644344,567.2000122070312,2025-05-18 12:21:48+00:00
-33.43717563897371,-70.64981158822775,567.2000122070312,2025-05-18 12:21:49+00:00
-33.43718376941979,-70.64984394237399,567.2000122070312,2025-05-18 12:21:50+00:00
-33.43718930147588,-70.64988065510988,567.2000122070312,2025-05-18 12:21:51+00:00
-33.437200197950006,-70.64990839920938,567.2000122070312,2025-05-18 12:21:52+00:00
-33.437210423871875,-70.64993312582374,567.2000122070312,2025-05-18 12:21:53+00:00
-33.43722249381244,-70.64996003173292,567.2000122070312,2025-05-18 12:21:54+00:00
-33.437232384458184,-70.64998023211956,567.2000122070312,2025-05-18 12:21:55+00:00
-33.43724487349391,-70.64999297261238,567.2000122070312,2025-05-18 12:21:56+00:00
-33.43724889680743,-70.65002582967281,567.2000122070312,2025-05-18 12:21:57+00:00
-33.43725669197738,-70.65005625598133,567.2000122070312,2025-05-18 12:21:58+00:00
-33.4372625593096,-70.65008944831789,567.2000122070312,2025-05-18 12:21:59+00:00
-33.437267169356346,-70.65011819824576,567.2000122070312,2025-05-18 12:22:00+00:00
-33.4372747130692,-70.65014183521271,567.2000122070312,2025-05-18 12:22:01+00:00
-33.437278904020786,-70.65017108805478,567.2000122070312,2025-05-18 12:22:02+00:00
-33.437281334772706,-70.65019028261304,567.2000122070312,2025-05-18 12:22:03+00:00
-33.4372765570879,-70.65021433867514,567.0,2025-05-18 12:22:04+00:00
-33.43727387487888,-70.65023780800402,567.0,2025-05-18 12:22:05+00:00
-33.437278904020786,-70.65026354044676,567.0,2025-05-18 12:22:06+00:00
-33.43728234060109,-70.65029681660235,567.0,2025-05-18 12:22:07+00:00
-33.437289046123624,-70.65031743608415,567.0,2025-05-18 12:22:08+00:00
-33.43728996813297,-70.650351382792,567.0,2025-05-18 12:22:09+00:00
-33.43729583546519,-70.65036973915994,566.7999877929688,2025-05-18 12:22:10+00:00
-33.43729952350259,-70.6503994949162,566.7999877929688,2025-05-18 12:22:11+00:00
-33.437301870435476,-70.6504288315773,566.7999877929688,2025-05-18 12:22:12+00:00
-33.437310168519616,-70.65045355819166,566.7999877929688,2025-05-18 12:22:13+00:00
-33.437315532937646,-70.65048515796661,566.7999877929688,2025-05-18 12:22:14+00:00
-33.43731863424182,-70.6505033466965,566.7999877929688,2025-05-18 12:22:15+00:00
-33.437321819365025,-70.65053997561336,566.7999877929688,2025-05-18 12:22:16+00:00
-33.43732601031661,-70.65056512132287,566.7999877929688,2025-05-18 12:22:17+00:00
-33.43733808025718,-70.65059722401202,566.7999877929688,2025-05-18 12:22:18+00:00
-33.43734277412295,-70.6506273150444,566.5999755859375,2025-05-18 12:22:19+00:00
-33.43735006637871,-70.6506518740207,566.5999755859375,2025-05-18 12:22:20+00:00
-33.43735719099641,-70.65068372525275,566.5999755859375,2025-05-18 12:22:21+00:00
-33.43736423179507,-70.65070099197328,566.5999755859375,2025-05-18 12:22:22+00:00
-33.43737571500242,-70.65073401667178,566.5999755859375,2025-05-18 12:22:23+00:00
-33.43738258816302,-70.65076109021902,566.4000244140625,2025-05-18 12:22:24+00:00
-33.437389209866524,-70.65078766085207,566.4000244140625,2025-05-18 12:22:25+00:00
-33.43740111216903,-70.65081330947578,566.4000244140625,2025-05-18 12:22:26+00:00
-33.43741687014699,-70.65083174966276,566.4000244140625,2025-05-18 12:22:27+00:00
-33.43742533586919,-70.65086393617094,566.4000244140625,2025-05-18 12:22:28+00:00
-33.43743388541043,-70.65088095143437,566.4000244140625,2025-05-18 12:22:29+00:00
-33.437443524599075,-70.65091707743704,566.4000244140625,2025-05-18 12:22:30+00:00
-33.43744662590325,-70.65094607882202,566.4000244140625,2025-05-18 12:22:31+00:00
-33.437454756349325,-70.65097306855023,566.2000122070312,2025-05-18 12:22:32+00:00
-33.43746372498572,-70.65100525505841,566.2000122070312,2025-05-18 12:22:33+00:00
-33.43747554346919,-70.65102076157928,566.2000122070312,2025-05-18 12:22:34+00:00
-33.437483590096235,-70.65106350928545,566.2000122070312,2025-05-18 12:22:35+00:00
-33.43748543411493,-70.65108790062368,566.2000122070312,2025-05-18 12:22:36+00:00
-33.43748711049557,-70.65111287869513,566.2000122070312,2025-05-18 12:22:37+00:00
-33.43748685903847,-70.65114355646074,566.2000122070312,2025-05-18 12:22:38+00:00
-33.4374887868762,-70.65116350539029,566.2000122070312,2025-05-18 12:22:39+00:00
-33.43748082406819,-70.65119703300297,566.2000122070312,2025-05-18 12:22:40+00:00
-33.43747294507921,-70.65121974796057,566.0,2025-05-18 12:22:41+00:00
-33.437463473528624,-70.65125369466841,566.0,2025-05-18 12:22:42+00:00
-33.43745928257704,-70.65128454007208,566.0,2025-05-18 12:22:43+00:00
-33.437458695843816,-70.6513094343245,566.0,2025-05-18 12:22:44+00:00
-33.437457690015435,-70.65134597942233,565.7999877929688,2025-05-18 12:22:45+00:00
-33.437455762177706,-70.65136852674186,565.7999877929688,2025-05-18 12:22:46+00:00
-33.437449894845486,-70.65139861777425,565.7999877929688,2025-05-18 12:22:47+00:00
-33.43744629062712,-70.651427032426,565.7999877929688,2025-05-18 12:22:48+00:00
-33.43744997866452,-70.65144999884069,565.7999877929688,2025-05-18 12:22:49+00:00
-33.43745014630258,-70.65148369409144,565.5999755859375,2025-05-18 12:22:50+00:00
-33.437450816854835,-70.6515049841255,565.5999755859375,2025-05-18 12:22:51+00:00
-33.43744922429323,-70.65154194831848,565.5999755859375,2025-05-18 12:22:52+00:00
-33.43744562007487,-70.65156575292349,565.5999755859375,2025-05-18 12:22:53+00:00
-33.437449308112264,-70.65158964134753,565.4000244140625,2025-05-18 12:22:54+00:00
-33.43745450489223,-70.65162115730345,565.4000244140625,2025-05-18 12:22:55+00:00
-33.43745794147253,-70.65164546482265,565.4000244140625,2025-05-18 12:22:56+00:00
-33.43746766448021,-70.65167991444468,565.4000244140625,2025-05-18 12:22:57+00:00
-33.43747059814632,-70.65170623362064,565.4000244140625,2025-05-18 12:22:58+00:00
-33.43747361563146,-70.6517328042537,565.2000122070312,2025-05-18 12:22:59+00:00
-33.43747462145984,-70.65176155418158,565.2000122070312,2025-05-18 12:23:00+00:00
-33.437478141859174,-70.65178452059627,565.2000122070312,2025-05-18 12:23:01+00:00
-33.437485015019774,-70.65181494690478,565.2000122070312,2025-05-18 12:23:02+00:00
-33.437483506277204,-70.65183950588107,565.2000122070312,2025-05-18 12:23:03+00:00
-33.437486942857504,-70.65186674706638,565.2000122070312,2025-05-18 12:23:04+00:00
-33.43748962506652,-70.65189625136554,565.0,2025-05-18 12:23:05+00:00
-33.43749515712261,-70.65192047506571,565.0,2025-05-18 12:23:06+00:00
-33.4375009406358,-70.65195274539292,565.0,2025-05-18 12:23:07+00:00
-33.43750194646418,-70.65198040567338,565.0,2025-05-18 12:23:08+00:00
-33.437507478520274,-70.65201007761061,565.0,2025-05-18 12:23:09+00:00
-33.4375078137964,-70.65204134210944,564.7999877929688,2025-05-18 12:23:10+00:00
-33.4375062212348,-70.65206715837121,564.7999877929688,2025-05-18 12:23:11+00:00
-33.43751007691026,-70.65210236236453,564.7999877929688,2025-05-18 12:23:12+00:00
-33.43750664032996,-70.65213010646403,564.7999877929688,2025-05-18 12:23:13+00:00
-33.437510496005416,-70.65215894021094,564.7999877929688,2025-05-18 12:23:14+00:00
-33.43751259148121,-70.65218794159591,564.5999755859375,2025-05-18 12:23:15+00:00
-33.43751787208021,-70.65221157856286,564.5999755859375,2025-05-18 12:23:16+00:00
-33.4375218115747,-70.65223915502429,564.5999755859375,2025-05-18 12:23:17+00:00
-33.43752793036401,-70.65226170234382,564.5999755859375,2025-05-18 12:23:18+00:00
-33.437532456591725,-70.65228508785367,564.5999755859375,2025-05-18 12:23:19+00:00
-33.43753522261977,-70.65231207758188,564.5999755859375,2025-05-18 12:23:20+00:00
-33.43753991648555,-70.65233596600592,564.4000244140625,2025-05-18 12:23:21+00:00
-33.4375458676368,-70.65236538648605,564.4000244140625,2025-05-18 12:23:22+00:00
-33.43754628673196,-70.65239111892879,564.4000244140625,2025-05-18 12:23:23+00:00
-33.437549555674195,-70.65242305397987,564.4000244140625,2025-05-18 12:23:24+00:00
-33.43755207024515,-70.65244669094682,564.4000244140625,2025-05-18 12:23:25+00:00
-33.43754913657904,-70.65247854217887,564.4000244140625,2025-05-18 12:23:26+00:00
-33.43754645437002,-70.65250494517386,564.4000244140625,2025-05-18 12:23:27+00:00
-33.43754645437002,-70.65252841450274,564.4000244140625,2025-05-18 12:23:28+00:00
-33.4375440236181,-70.65255590714514,564.2000122070312,2025-05-18 12:23:29+00:00
-33.43754234723747,-70.65257661044598,564.2000122070312,2025-05-18 12:23:30+00:00
-33.43753170222044,-70.6526015046984,564.2000122070312,2025-05-18 12:23:31+00:00
-33.43752063810825,-70.65261759795249,564.2000122070312,2025-05-18 12:23:32+00:00
-33.437507981434464,-70.65264408476651,564.2000122070312,2025-05-18 12:23:33+00:00
-33.4374906308949,-70.65265498124063,564.0,2025-05-18 12:23:34+00:00
-33.437466910108924,-70.65266302786767,564.0,2025-05-18 12:23:35+00:00
-33.43742357566953,-70.65266428515315,564.0,2025-05-18 12:23:36+00:00
-33.43739298172295,-70.65266721881926,564.0,2025-05-18 12:23:37+00:00
-33.437357023358345,-70.65266763791442,564.0,2025-05-18 12:23:38+00:00
-33.43733229674399,-70.65266646444798,564.0,2025-05-18 12:23:39+00:00
-33.437304217368364,-70.65267006866634,564.0,2025-05-18 12:23:40+00:00
-33.43727119266987,-70.65267484635115,564.0,2025-05-18 12:23:41+00:00
-33.43724981881678,-70.65267694182694,564.0,2025-05-18 12:23:42+00:00
-33.43722383491695,-70.65267878584564,564.0,2025-05-18 12:23:43+00:00
-33.43720036558807,-70.65267191268504,564.0,2025-05-18 12:23:44+00:00
-33.437177734449506,-70.65267694182694,564.0,2025-05-18 12:23:45+00:00
-33.437151247635484,-70.65268062986434,564.0,2025-05-18 12:23:46+00:00
-33.437127862125635,-70.65268649719656,564.0,2025-05-18 12:23:47+00:00
-33.43709575943649,-70.65268984995782,564.0,2025-05-18 12:23:48+00:00
-33.437072122469544,-70.65269043669105,564.0,2025-05-18 12:23:49+00:00
-33.43704613856971,-70.65269219689071,564.0,2025-05-18 12:23:50+00:00
-33.437022250145674,-70.65269337035716,564.0,2025-05-18 12:23:51+00:00
-33.43700506724417,-70.65269948914647,564.0,2025-05-18 12:23:52+00:00
-33.43697807751596,-70.65270292572677,564.0,2025-05-18 12:23:53+00:00
-33.43696064315736,-70.65270661376417,564.0,2025-05-18 12:23:54+00:00
-33.43693499453366,-70.65270937979221,564.0,2025-05-18 12:23:55+00:00
-33.43691806308925,-70.65270937979221,564.0,2025-05-18 12:23:56+00:00
-33.436899119988084,-70.6527170073241,564.0,2025-05-18 12:23:57+00:00
-33.43687355518341,-70.6527151633054,564.0,2025-05-18 12:23:58+00:00
-33.43685628846288,-70.65271315164864,564.0,2025-05-18 12:23:59+00:00
-33.436838099732995,-70.65271164290607,564.0,2025-05-18 12:24:00+00:00
-33.43682033009827,-70.65271030180156,564.0,2025-05-18 12:24:01+00:00
-33.43680054880679,-70.65271398983896,564.0,2025-05-18 12:24:02+00:00
-33.43677448108792,-70.65271952189505,564.0,2025-05-18 12:24:03+00:00
-33.436754113063216,-70.65272186882794,564.0,2025-05-18 12:24:04+00:00
-33.436728212982416,-70.65273016691208,564.0,2025-05-18 12:24:05+00:00
-33.436705246567726,-70.65273662097752,564.0,2025-05-18 12:24:06+00:00
-33.43668010085821,-70.6527447514236,564.0,2025-05-18 12:24:07+00:00
-33.43665252439678,-70.65274994820356,564.0,2025-05-18 12:24:08+00:00
-33.436630982905626,-70.65275841392577,564.0,2025-05-18 12:24:09+00:00
-33.4366031549871,-70.65276201814413,564.0,2025-05-18 12:24:10+00:00
-33.43657708726823,-70.65276595763862,564.0,2025-05-18 12:24:11+00:00
-33.436554623767734,-70.6527756806463,564.0,2025-05-18 12:24:12+00:00
-33.43652503564954,-70.65278406254947,564.0,2025-05-18 12:24:13+00:00
-33.43650525435805,-70.65279277972877,564.0,2025-05-18 12:24:14+00:00
-33.43647440895438,-70.65279504284263,564.0,2025-05-18 12:24:15+00:00
-33.43645395711064,-70.65279780887067,564.0,2025-05-18 12:24:16+00:00
-33.43642939813435,-70.65279521048069,564.2000122070312,2025-05-18 12:24:17+00:00
-33.436404168605804,-70.65279294736683,564.2000122070312,2025-05-18 12:24:18+00:00
-33.43638405203819,-70.6527910195291,564.2000122070312,2025-05-18 12:24:19+00:00
-33.43635999597609,-70.65278892405331,564.2000122070312,2025-05-18 12:24:20+00:00
-33.43634448945522,-70.6527859903872,564.2000122070312,2025-05-18 12:24:21+00:00
-33.43632227741182,-70.65278607420623,564.2000122070312,2025-05-18 12:24:22+00:00
-33.43630760908127,-70.6527857389301,564.2000122070312,2025-05-18 12:24:23+00:00
-33.436296209692955,-70.65279604867101,564.2000122070312,2025-05-18 12:24:24+00:00
-33.43627206981182,-70.65279671922326,564.2000122070312,2025-05-18 12:24:25+00:00
-33.43625631183386,-70.65280334092677,564.2000122070312,2025-05-18 12:24:26+00:00
-33.43623007647693,-70.65280736424029,564.2000122070312,2025-05-18 12:24:27+00:00
-33.43620954081416,-70.65280811861157,564.2000122070312,2025-05-18 12:24:28+00:00
-33.436188753694296,-70.65281038172543,564.2000122070312,2025-05-18 12:24:29+00:00
-33.43616561964154,-70.65281490795314,564.2000122070312,2025-05-18 12:24:30+00:00
-33.436146676540375,-70.65281775780022,564.2000122070312,2025-05-18 12:24:31+00:00
-33.4361213631928,-70.65282278694212,564.2000122070312,2025-05-18 12:24:32+00:00
-33.43610183335841,-70.65282555297017,564.2000122070312,2025-05-18 12:24:33+00:00
-33.436078699305654,-70.65282681025565,564.2000122070312,2025-05-18 12:24:34+00:00
-33.436056319624186,-70.65282882191241,564.2000122070312,2025-05-18 12:24:35+00:00
-33.43603704124689,-70.65283343195915,564.2000122070312,2025-05-18 12:24:36+00:00
-33.436009883880615,-70.65283234231174,564.2000122070312,2025-05-18 12:24:37+00:00
